FPR,TPR,Threshold
0.25753125934263055,0.9410569105691057,0.02688728024819028
0.25899090797179186,0.943089430894309,0.02649737786364891
0.26277544273077397,0.943089430894309,0.026246719160104987
0.27042540843782426,0.943089430894309,0.02603586262789991
0.2760213143872114,0.943089430894309,0.024895716082897437
0.27823013207182173,0.943089430894309,0.02367758186397985
0.278690888627051,0.943089430894309,0.023510971786833857
0.28262666408736786,0.943089430894309,0.02327577983401698
0.2831261101243339,0.9451219512195121,0.02255054432348367
0.2844485869546102,0.9451219512195121,0.02232807383149747
0.2846490688145191,0.9451219512195121,0.02231237322515213
0.28527513497353285,0.9451219512195121,0.022031823745410038
0.286105200218068,0.9451219512195121,0.02185792349726776
0.2863338198828764,0.9451219512195121,0.021398002853067047
0.2867453352795315,0.9451219512195121,0.02127659574468085
0.2876316761338656,0.9471544715447154,0.020922288642186166
0.2880220881768461,0.9471544715447154,0.02074235807860262
0.28888380845189315,0.9471544715447154,0.020462633451957295
0.28936918558640945,0.9471544715447154,0.02009273570324575
0.2944234387914813,0.9471544715447154,0.019972600764294468
0.29649508467720664,0.9471544715447154,0.01968721251149954
0.3024005064804882,0.9471544715447154,0.019630634121141678
0.30269243620632047,0.9471544715447154,0.019543973941368076
0.30367725937780277,0.9471544715447154,0.018977536793183578
0.3078240683748659,0.9471544715447154,0.01868480725623583
0.30884758102808507,0.9491869918699187,0.018195896244676733
0.3093364753882138,0.9512195121951219,0.017254901960784313
0.3149640363681128,0.9512195121951219,0.017208681604270564
0.315094173715773,0.9512195121951219,0.0171990171990172
0.3157343087772365,0.9512195121951219,0.01668726823238566
0.324657510155989,0.9552845528455285,0.01654122177489935
0.3303659673249741,0.9552845528455285,0.016525482571865018
0.3309744473559256,0.9552845528455285,0.016304347826086956
0.34187432952886765,0.9552845528455285,0.016301008421585283
0.34270439477340275,0.9552845528455285,0.016205910390848427
0.34298225559678525,0.9552845528455285,0.016200294550810016
0.3431545996517947,0.9552845528455285,0.0156794425087108
0.3500589135290083,0.9552845528455285,0.015557762330354188
0.3504176705414769,0.9552845528455285,0.015151515151515152
0.3539876545381003,0.9552845528455285,0.015021459227467811
0.35676977999753795,0.9552845528455285,0.014359792580773833
0.3647890543938941,0.9552845528455285,0.013817330210772834
0.3652990521076975,0.9552845528455285,0.013788098693759071
0.37112006049628055,0.9552845528455285,0.013697714820259254
0.37233350333257126,0.9552845528455285,0.013486842105263158
0.372934948912298,0.9552845528455285,0.013265950726468731
0.3733957054675272,0.9552845528455285,0.012917933130699088
0.3746619066880045,0.959349593495935,0.012709416522241479
0.37478852681005226,0.959349593495935,0.012195121951219513
0.3901482510595642,0.959349593495935,0.011920562971125192
0.3928037563969541,0.959349593495935,0.011741682974559686
0.3938061656964986,0.959349593495935,0.01166063530357861
0.3945236797214357,0.959349593495935,0.011260053619302948
0.3998276559449906,0.959349593495935,0.011040672412564997
0.4029685384168967,0.959349593495935,0.010982153999750405
0.4051457010709952,0.9613821138211383,0.010833639368343738
0.4076640346095,0.9634146341463414,0.010059729644765796
0.43323426481191635,0.9634146341463414,0.009927689062970774
0.43521446283171833,0.9634146341463414,0.0097757331799885
0.4354079102404024,0.9634146341463414,0.009174311926605505
0.4381267256388161,0.9634146341463414,0.00915963943006688
0.43833775917556234,0.9634146341463414,0.009140767824497258
0.43859803387088264,0.9634146341463414,0.009124087591240875
0.4390130664931502,0.9634146341463414,0.008587786259541985
0.4403460950002638,0.9634146341463414,0.008393285371702638
0.4429171869229552,0.9634146341463414,0.00823045267489712
0.44364173539911717,0.9634146341463414,0.008081896551724138
0.44961398448903506,0.9634146341463414,0.007933385785470757
0.45294831436962524,0.9634146341463414,0.007912844036697248
0.4540562404375429,0.9634146341463414,0.007674597083653108
0.45483706452350386,0.9634146341463414,0.0073782587309394985
0.4578724302270369,0.9634146341463414,0.007281553398058253
0.45938835446599724,0.9634146341463414,0.007229612492770388
0.46198054974236324,0.9634146341463414,0.007043331802174246
0.4621142043156358,0.9634146341463414,0.006578947368421052
0.46287040782230976,0.9654471544715447,0.006483790523690773
0.4693315512723564,0.9654471544715447,0.006476145208246687
0.4724935370979371,0.9654471544715447,0.006256900993743099
0.49108207445966623,0.9654471544715447,0.0062537285799510395
0.49887624641682643,0.9654471544715447,0.006111137429532427
0.5088335121256353,0.9654471544715447,0.005459435590702903
0.5093646131931133,0.9654471544715447,0.005331302361005331
0.5354096688532086,0.9715447154471545,0.0050338047297097815
0.537505935318221,0.9715447154471545,0.004970544918998527
0.5410583331867823,0.9715447154471545,0.004918032786885246
0.5647503649121572,0.9735772357723578,0.004892105615869186
0.5672898018043367,0.9735772357723578,0.004829459704195593
0.5680530397622355,0.9735772357723578,0.004766444232602479
0.568556003024814,0.9735772357723578,0.004170141784820684
0.5694458611047606,0.9735772357723578,0.004147465437788019
0.5860366143186254,0.975609756097561,0.004139781216031823
0.5862195100504722,0.975609756097561,0.004132231404958678
0.5908798339869511,0.975609756097561,0.003762613305968873
